Year,"Header","Source","URL"
2016,"Экспорт нефти из России — Documentation","newsruss.ru/doc/index.php/Экспорт_нефти_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BD%D0%B5%D1%84%D1%82%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2016,"Реферат: Экспорт нефти и газа в России - BestReferat.ru","www.bestreferat.ru/referat-70060.html","http://www.bestreferat.ru/referat-70060.html"
2016,"Экспорт Российской Федерации сжиженного природного газа ...","www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied...","http://www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied-Gas.htm&pid=svs&sid=ITM_20011"
2016,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/A659se044zq40000gOA0ZhW3s6m5XPmf39K2cm5kGxS2A068lJg9q0A9yse7VMER8HeFc0UTcZa7fYoAifjahGEzjJ1jpmEg0QMdvfK6ZG6Hj8veRmkFluVplG-VljyeGWwJXGsP1KACa5C7e92c3g-GKmVPa6eOb9TbOwUAVgYWKre7eVVRP3G9e8QA3QC1fC00000T1AxfWq8E6BmXih43igWH00AvcZa7mV__________3yBmVFhJGyx2qGFI__________yFq___________3tyO"
2016,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/A659sZ7OUHe40000gOA0ZhW3s6m5XPmf39K2cm5kGxS2A04oYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9NN0xQG9m6rWFgWaCC5hvNN0xEGTm6qWFhPbPe9sf1n0fIK2MEdXVIejuKRS0AXzzjaD0cWXeeDem6am00001q4hkc3GWuOl26oiGEog1400hcl2Ni5mV__________3yBmVFhJGyx2qGFI__________yFq___________3teS"
2016,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/A659shBMRPi40000gOA0ZhW3s6m5XPmf39K2cm5kGxS2A04pYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eVVRP3G9e8QA3QC1fC00000T1AxfWq8E6BmXih41igYH00AvhMnr1C7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2017,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/RFsKsxQFEP840000gOA0Zha3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJ2NYsd08ajPY47g2RS8Qlambuiv0k8hIOX1xPct26sf0k8fISdLIdZ16ek8whZGAX-t0fZ_fVQbC4em6am00001q4hkH_Wk-zlY6oiG6oe1000hceS5aLmV__________3yBmVFhJGyx2qGF5Zm_I__________yFq___________3teS"
2017,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/RFsKsyZ0I2440000gOA0Zha3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoOSoMsb3mBjPY52Q2G62wlc7Cbiv2u2xIOXGdPa1Wksf2u2vIRTtsdW3gea6GseVjmAO_wNsfJ1AC1fC00000T1AxaVuBllRuXih41ig0m00AvgYEk1y7__________m_2y7pwqqFEmj43n075Z0_I__________yFq___________3tmR"
2017,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/RFsKsvIe7Dq40000gOA0Zha3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvYL0QYrmwXR0w7xS2cF-bzgKmIZ0QJ000007GIkv7-2xxs-8RAn0RAW4002kQ3YC1F1__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzv6W00"
2017,"Экспорт Российской Федерации природного газа | Банк России","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2017,"Экспорт природного газа из России — Documentation","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2017,"Россия топит мир: экспорт нефти и газа из РФ снова бьет ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2017,"Внешняя торговля России — Википедия","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2017,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2017,"Экспорт газа из России в 2014 году снизился на 6,7%","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2017,"Газовый экспорт-импорт в мире. Справка | РИА Новости","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2017,"Экспорт нефти из России — Documentation","newsruss.ru/doc/index.php/Экспорт_нефти_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BD%D0%B5%D1%84%D1%82%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2017,"Реферат: Экспорт нефти и газа в России - BestReferat.ru","www.bestreferat.ru/referat-70060.html","http://www.bestreferat.ru/referat-70060.html"
2017,"Экспорт Российской Федерации сжиженного природного газа ...","www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied...","http://www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied-Gas.htm&pid=svs&sid=ITM_20011"
2017,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/RFsKszXUHU440000gOA0Zha3s6m5XPmf39K2cm5kGxS2A068lJg9q0A9yse7VMER8HeFc0UTcZa7fYoAifjahGEzjJ1jpmEg0QMdvfK6ZG6Hj8veRmkFluVplG-VljyeGWwJXGsP1KACa5C7e92c3g-GKmVPa6eOb9TbOwUAVgYWKre7eVjmAO_wNsfJ1AC1fC00000T1AxaVuBllRuXih43igWH00AvcZa7mV__________3yBmVFhJGyx2qGFI__________yFq___________3tyO"
2017,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/RFsKspeKJaW40000gOA0Zha3s6m5XPmf39K2cm5kGxS2A04oYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9NN0xQG9m6rWFgWaCC5hvNN0xEGTm6qWFhPbPe9sf1n0fIK2MEdXVIejuKRS0AX-t0fZ_fVQbC4em6am00001q4hkH_Wk-zlY6oiGEog1400hcl2Ni5mV__________3yBmVFhJGyx2qGFI__________yFq___________3teS"
2017,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/RFsKsovoPfa40000gOA0Zha3s6m5XPmf39K2cm5kGxS2A04pYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eVjmAO_wNsfJ1AC1fC00000T1AxaVuBllRuXih41igYH00AvhMnr1C7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2018,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/E63p_XdQDXe40000gOA0Zha3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJ2NYsd08ajPY47g2RS8Qlambuiv0k8hIOX1xPct26sf0k8fISdLIdZ16ek8whZGAXwwEbAB9DjmEZ0QJ000007GIkujB0v4x18RAn0RAW4002kQXmMHN1__________yFml1y-jD3piBH0yMF3zB__________m_J__________yFUHm0"
2018,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/E63p_izz8Ka40000gOA0Zha3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoOSoMsb3mBjPY52Q2G62wlc7Cbiv2u2xIOXGdPa1Wksf2u2vIRTtsdW3gea6GseUkZfIYoJRS3em6am00001q4hkBImEHEmI6oiG6oe3000hcg8wu7mV__________3yBmVFhJGyx2qGF40SMC3zB__________m_J__________yFUni0"
2018,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/E63p_eq8EvO40000gOA0Zha3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvYL0QYrmwXR0w7hewKeiast0wC1fC00000T1AxYqi3aJi4Xih41ig0G00AveE8m4y7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2018,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2018,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2018,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2018,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2018,"Россия топит мир: экспорт нефти ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2018,"Экспорт из России — Documentation","newsruss.ru/doc/index.php/Экспорт_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2018,"Экспорт газа из России в 2014 году ...","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2018,"Газовый экспорт-импорт в мире ...","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2018,"Россия рассчитывает удвоить ...","izvestia.ru/news/578526","http://izvestia.ru/news/578526"
2018,"Минэнерго: экспорт газа из ...","www.newsru.com/finance/15jan2015/ruoutboundgas.html","http://www.newsru.com/finance/15jan2015/ruoutboundgas.html"
2018,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/E63p_i9d8Oq40000gOA0Zha3s6m5XPmf39K2cm5kGxS2A068lJg9q0A9yse7VMER8HeFc0UTcZa7fYoAifjahGEzjJ1jpmEg0QMdvfK6ZG6Hj8veRmkFluVplG-VljyeGWwJXGsP1KACa5C7e92c3g-GKmVPa6eOb9TbOwUAVgYWKre7eUkZfIYoJRS3em6am00001q4hkBImEHEmI6oiGEog1400hcQEGV1__________yFml1y-jD3piBH0zB__________m_J__________yFVXW0"
2018,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/E63p_kpZOvK40000gOA0Zha3s6m5XPmf39K2cm5kGxS2A04oYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9NN0xQG9m6rWFgWaCC5hvNN0xEGTm6qWFhPbPe9sf1n0fIK2MEdXVIejuKRS0AXwwEbAB9DjmEZ0QJ000007GIkujB0v4x18RAn0xAe4G02kQy9UmN1__________yFml1y-jD3piBH0zB__________m_J__________yFUHm0"
2018,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/E63p_bPpngW40000gOA0Zha3s6m5XPmf39K2cm5kGxS2A04pYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eUkZfIYoJRS3em6am00001q4hkBImEHEmI6oiG6og9400hcjR7K4mV__________3yBmVFhJGyx2qGF40SMF3zB__________m_J__________yFVna0"
2019,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/9mm__qo7XH840000gOA0Zhe3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJ2NYsd08ajPY47g2RS8Qlambuiv0k8hIOX1xPct26sf0k8fISdLIdZ16ek8whZGAX_kVkWXNerGGFem6am00001q4hkFTG1Sdmo6oiG6oe1000hceS5aLmV__________3yBmVFhJGyx2qGF5Zm_I__________yFq___________3teS"
2019,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/9mm__rAiR8S40000gOA0Zhe3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoOSoMsb3mBjPY52Q2G62wlc7Cbiv2u2xIOXGdPa1Wksf2u2vIRTtsdW3gea6GseVxdxe8LwDK43wC1fC00000T1AxZtK0N9yCXih41ig0m00AvgYEk1y7__________m_2y7pwqqFEmj43n075Z0_I__________yFq___________3tmR"
2019,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/9mm__q7eph840000gOA0Zhe3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvYL0QYrmwXR0w7-v-w25UZL10-Z0QJ000007GIkuzr05oV38RAn0RAW4002kQ3YC1F1__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzv6W00"
2019,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2019,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2019,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2019,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2019,"Россия топит мир: экспорт нефти ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2019,"Экспорт из России — Documentation","newsruss.ru/doc/index.php/Экспорт_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2019,"Экспорт газа из России в 2014 году ...","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2019,"Газовый экспорт-импорт в мире ...","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2019,"Россия рассчитывает удвоить ...","izvestia.ru/news/578526","http://izvestia.ru/news/578526"
2019,"Минэнерго: экспорт газа из ...","www.newsru.com/finance/15jan2015/ruoutboundgas.html","http://www.newsru.com/finance/15jan2015/ruoutboundgas.html"
2019,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/9mm__sIltcK40000gOA0Zhe3s6m5XPmf39K2cm5kGxS2A068lJg9q0A9yse7VMER8HeFc0UTcZa7fYoAifjahGEzjJ1jpmEg0QMdvfK6ZG6Hj8veRmkFluVplG-VljyeGWwJXGsP1KACa5C7e92c3g-GKmVPa6eOb9TbOwUAVgYWKre7eVxdxe8LwDK43wC1fC00000T1AxZtK0N9yCXih43igWH00AvcZa7mV__________3yBmVFhJGyx2qGFI__________yFq___________3tyO"
2019,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/9mm__nLPtpO40000gOA0Zhe3s6m5XPmf39K2cm5kGxS2A04oYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9NN0xQG9m6rWFgWaCC5hvNN0xEGTm6qWFhPbPe9sf1n0fIK2MEdXVIejuKRS0AX_kVkWXNerGGFem6am00001q4hkFTG1Sdmo6oiGEog1400hcl2Ni5mV__________3yBmVFhJGyx2qGFI__________yFq___________3teS"
2019,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/9mm__nz7F0K40000gOA0Zhe3s6m5XPmf39K2cm5kGxS2A04pYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eVxdxe8LwDK43wC1fC00000T1AxZtK0N9yCXih41igYH00AvhMnr1C7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2010,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/Kv8uk4hZMLG40000gOA0Zhe3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6-moNF28-pv0of0v--shUK2fE53Pa5GeoTjt-sd50cjPXu8A2RS8QldRT_iv0k8hIOU23Pct26sf0k8fINsJwdW0sek8whZGAXzeacqQjTqIu9em6am000010Chkcj0FKKnI6oiG6oe1000hceS5aLmV__________3yBpxIQgGbOODG75Zm_I__________yFq___________3teS"
2010,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/Kv8uk2L1S3y40000gOA0Zhe3s6m5XPmf39K1cm9kGxS18pA8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6-moNF28-_Wmsu2f-_rzVz0vE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKa9UPfv2C0QYrmwXR0w7sYIRHgrtHBWcZ0QJ0000040okwQq0zHJ58RAn0RAW4002kQ3YC1F1__________yFmlFj9gf2LXWr0SG1nOyFql__________3zF__________mzv6W00"
2010,"Газ в России","Реклама · www.benzol.ru","http://bs.yandex.ru/count/Kv8uk7TJSi840000gOA0Zhe3s6m5XPmf39K1cm9kGxS18pE8jeK2KW69evsW-9W7dQriTGIc58gl7i79lR4gQGC1gW6bfz-r0hok4SS2ZG6HliCbpmYFl4DW90MVkKu13G-JXGsP1KACaE84e93Y1A-GuWJPaE84b95QYAUJhW6ei41PSmUXzeacqQjTqIu9em6am000010Chkcj0FKKnI6oiG6oe9000hcjR7K4mV__________3yBpxIQgGbOODG740SMF3zB__________m_J__________yFVna0"
2010,"Газпром — Википедия","ru.wikipedia.org › 2001 › 2003 годах","https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC"
2010,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2010,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2010,"Экспорт природного газа из ...","newsruss.ru/doc/index.php/Экспорт_природного...","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8_%D0%BD%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%83"
2010,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2010,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2010,"Экспорт природного газа из РФ ...","www.rg.ru/2014/06/16/gaz.html","http://www.rg.ru/2014/06/16/gaz.html"
2010,"Доля нефти в российском ...","https://lenta.ru/news/2013/05/22/below","https://lenta.ru/news/2013/05/22/below/"
2010,"Экспорт нефтепродуктов из ...","www.nefttrans.ru/news/...iz-rossii-stabiliziruetsya-posle-2015-goda...","http://www.nefttrans.ru/news/eksport-nefteproduktov-iz-rossii-stabiliziruetsya-posle-2015-goda-minekonomrazvi.html"
2010,"Россия увеличила импорт и ...","lenta.ru/news/2012/12/03/gas","http://lenta.ru/news/2012/12/03/gas/"
2010,"Экспорт в Европу","btline.info","http://bs.yandex.ru/count/Kv8uk9KF5GC40000gOA0Zhe3s6m5XPmf39K2cm5kGxS2A068ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6-moNF28-_Wmsu2f-_rzVz0vE53Pa5GeoJ5XQsbA06jPYT1Q2G62wlanOMiv2u2xIOdGNPa1Wksf2u2vITrcEdYoEea6GseVQ99j6hNT4k2QC1fC00000G3AxfhG3r5CKXih41igWH00AvgYEk1y7__________m_2y-qcga9M63K1n075Z0_I__________yFq___________3tmR"
2010,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/Kv8uk7lfNym40000gOA0Zhe3s6m5XPmf39K2cm5kGxS2A04oYBqwYT02YVDg1trZco4Q3vW7dPev1wOiYhARPAq3lRKmRSy3gW6bf-QL1eq1aRx39Sy8Zxn3O2G5dxbE0GqFauKDcGL2Z92c3g2GfWwlaAOEsP1g69IQ5qsdXZYee5DQ1w7sYIRHgrtHBWcZ0QJ0000040okwQq0zHJ58RAn0xAe4G02kPev1y7__________m_2y-qcga9M63K1ql__________3zF__________mzu6G00"
2011,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/GIFnrf_yfUC40000gOA0Zhi3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6-moNF28-pv0of0v--shUK2fE53Pa5GeoTjt-sd50cjPXu8A2RS8QldRT_iv0k8hIOU23Pct26sf0k8fINsJwdW0sejyfeZWAX-QK6-t3XXly4em6am00001iChkU0GXM7no6oiG6oe1000hceS5aLmV__________3yBpxIQgGbOODG75Zm_I__________yFq___________3teS"
2011,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/GIFnrlJlqD440000gOA0Zhi3s6m5XPmf39K1cm9kGxS18pA8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6-moNF28-_Wmsu2f-_rzVz0vE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKa9UPfv2C0QYrmwXR0w7vfGRxSE66_mIZ0QJ000006mokvu125OV78RAn0RAW4002kQ3YC1F1__________yFmlFj9gf2LXWr0SG1nOyFql__________3zF__________mzv6W00"
2011,"Газ в России","Реклама · www.benzol.ru","http://bs.yandex.ru/count/GIFnrcKy_yO40000gOA0Zhi3s6m5XPmf39K1cm9kGxS18pE8jeK2KW69evsW-9W7dQriTGIc58gl7i79lR4gQGC1gW6bfz-r0hok4SS2ZG6HliCbpmYFl4DW90MVkKu13G-JXGsP1KACaE84e93Y1A-GuWJPaE84b95QYAUJhW6ei41PSmUX-QK6-t3XXly4em6am00001iChkU0GXM7no6oiG6oe9000hcjR7K4mV__________3yBpxIQgGbOODG740SMF3zB__________m_J__________yFVna0"
2011,"Внешняя торговля России — Википедия","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2011,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
